_step,val/reward,val/turn_count,val/mean_response_length,prompt_length/mean,timing_s/step,timing_s/gen,timing_s/update_actor,critic/rewards/mean,_runtime
29,,,,245.41964721679688,55.42249939031899,32.4520046710968,17.884736236184835,0.27734375,62820
30,,,,245.53125,55.02377939224243,32.49116483703256,17.38354044035077,0.31640625,62820
31,,,,242.1294708251953,55.41864849254489,32.66983005218208,17.49842287413776,0.201171875,62820
32,0.522,1.996,27.981,233.27232360839844,157.18928422313184,32.480136944912374,17.24452551174909,0.333984375,62820
33,,,,240.76339721679688,54.29276843648404,31.882987540215254,17.343538772314787,0.28125,62820
34,,,,227.45535278320312,55.01013722456992,32.48269622307271,17.32841402851045,0.1787109375,62820
35,,,,227.92857360839844,50.22788030654192,27.476041408255696,17.585447758436203,0.478515625,62820
36,,,,242.13839721679688,55.22277195099741,32.47212865948677,17.589595741592348,0.2275390625,62820
37,,,,230.54910278320312,50.04109695274383,27.57873314153403,17.300260815769434,0.357421875,62820
38,,,,232.76171875,57.33881603367627,32.47361165471375,19.80898646917194,0.3046875,62820
39,,,,241.11160278320312,54.9948563138023,32.45224350132048,17.463955448940396,0.27734375,62820
40,,,,224.08482360839844,57.03327890392393,33.49199544079602,18.349639835767448,0.46875,62820
41,,,,238.8169708251953,55.28093027882278,32.49354916717857,17.55935249477625,0.236328125,62820
42,,,,232.08035278320312,55.18256320152432,32.61521518789232,17.43720682989806,0.357421875,62820
43,,,,240.35714721679688,56.578953213989735,32.45362896192819,18.981703135184944,0.388671875,62820
44,,,,230.11328125,57.528033923357725,32.49731318280101,19.822823144495487,0.390625,62820
45,,,,233.8125,60.54092640336603,37.471222933381796,17.918003344908357,0.330078125,62820
46,,,,228.48214721679688,54.83823954965919,32.49423040449619,17.139070324599743,0.375,62820
47,,,,222.48214721679688,55.46872008126229,32.47522130049765,17.71934439614415,0.2412109375,62820
48,,,,229.01953125,59.94712483137846,32.512573149986565,22.125388682819903,0.2578125,62820
49,,,,232.0546875,60.58839749544859,35.34647820703685,19.806030344218016,0.3828125,62820
50,,,,235.125,57.889080309309065,32.46351360809058,20.273510635830462,0.34375,62820
51,,,,242.03125,85.45462924055755,62.657588514499366,17.76583630312234,0.330078125,62820
52,,,,237.4453125,59.53591562435031,34.40329246595502,19.97063598781824,0.3046875,62820
53,,,,236.22767639160156,58.53361446224153,32.45953450258821,19.507410736754537,0.294921875,62820
54,,,,230.52232360839844,55.072950773872435,32.49760135821998,17.39835940208286,0.34375,62820
55,,,,236.13392639160156,55.424397548660636,32.464428793638945,17.826336978934705,0.2099609375,62820
56,,,,230.26785278320312,55.05201769527048,32.48523320723325,17.52151975221932,0.458984375,62820
57,,,,249.24107360839844,70.64527159743011,47.48345603514463,18.14046889450401,0.2099609375,62820
58,,,,233.65625,57.57026395853609,32.4697310756892,19.96010854654014,0.4765625,62820
59,,,,224.2142791748047,75.48689623083919,52.788896397687495,17.370902904309332,0.396484375,62820
60,,,,232.58035278320312,80.45034551993012,57.473394566215575,17.868953784927726,0.388671875,62820
61,,,,238.45089721679688,56.82657000981271,32.72961193788797,18.1179565442726,0.44140625,62820
62,,,,232.03125,57.97714714426547,32.502160016447306,20.17211853992194,0.3515625,62820
63,,,,225.09375,55.07163065113127,32.49075221456587,17.496932515874505,0.41015625,62820
64,0.514,1.994,31.982,233.79464721679688,173.10565049014986,32.58915330469608,17.416545861400664,0.4375,62820
65,,,,232.96875,54.3163881348446,31.76383805461228,17.38439296092838,0.43359375,62820
66,,,,230.9107208251953,58.64368019811809,32.65604993980378,19.317426912486553,0.25390625,62820
67,,,,232.14732360839844,88.12441399134696,64.91599285975099,18.128658798523247,0.478515625,62820
68,,,,257.0758972167969,66.00545372627676,42.48425057064742,18.240180106833577,0.2412109375,62820
69,,,,236.95535278320312,55.47538529895246,32.48889649473131,17.864150565117598,0.353515625,62820
70,,,,232.7544708251953,55.23559588100761,32.485811865888536,17.691314061172307,0.388671875,62820
71,,,,226.3984375,60.073474067263305,33.80997784435749,20.159341705963016,0.4375,62820
72,,,,237.47767639160156,80.1979204826057,57.49076075851917,17.46562684327364,0.419921875,62820
73,,,,249.63839721679688,55.06117659807205,32.4645112156868,17.415930901654065,0.271484375,62820
74,,,,230.04464721679688,57.437232261523604,32.49782398715615,18.084577726200223,0.37890625,62820
75,,,,234.23214721679688,55.50307088345289,32.468393051065505,17.78535848390311,0.384765625,62820
76,,,,231.50892639160156,51.58581960760057,27.466619446873665,18.898474047891796,0.482421875,62820
77,,,,242.08035278320312,55.408371618017554,32.4394200546667,17.83126886934042,0.326171875,62820
78,,,,235.17410278320312,75.74050112254918,52.74822157341987,17.506139336153865,0.28515625,62820
79,,,,238.57142639160156,90.5534136062488,67.49486432038248,17.927795083262026,0.326171875,62820
80,,,,228.8671875,56.977441863156855,32.516382198780775,19.348515445366502,0.4453125,62820
81,,,,247.3794708251953,57.699612436816096,32.461287720128894,17.656062646768987,0.353515625,62820
82,,,,243.07142639160156,55.29803144745529,32.48609742242843,17.593991588801146,0.205078125,62820
83,,,,239.0625,54.78896082378924,32.486394819803536,17.196413606405258,0.37890625,62820
84,,,,225.1294708251953,55.45273370202631,32.78318156301975,17.405653306283057,0.27734375,62820
85,,,,232.04296875,56.965468380600214,32.445653449743986,19.445635059848428,0.328125,62820
86,,,,239.51785278320312,55.298988277092576,32.47469796054065,17.68329432606697,0.37890625,62820
87,,,,234.375,59.47837337106466,34.83511094097048,19.490353295579553,0.421875,62820
88,,,,240.55859375,57.48027335759252,32.480951787903905,19.867681399919093,0.34375,62820
89,,,,240.71875,55.23715752642602,32.43809755984694,17.571845334023237,0.375,62820
90,,,,228.046875,59.09639662411064,32.79705841001123,21.122627275064588,0.4609375,62820
91,,,,227.91964721679688,80.64594293013215,58.032377186231315,17.514406107366085,0.357421875,62820
92,,,,244.99107360839844,55.29711324907839,32.49798487778753,17.52763193938881,0.365234375,62820
93,,,,236.3359375,59.15067170094699,34.336437842808664,19.598391172476113,0.28125,62820
94,,,,236.20982360839844,50.908379445783794,27.49862350616604,18.156525131314993,0.384765625,62820
95,,,,226.45089721679688,55.47518262639642,32.47358097229153,17.78373082727194,0.41015625,62820
96,0.538,1.99,35.831,227.5669708251953,172.9386583454907,32.54825735092163,17.927934874780476,0.37109375,62820
97,,,,241.0,55.074232421815395,31.77686200942844,17.97529596555978,0.294921875,62820
98,,,,229.32421875,58.22593547217548,32.50265311449766,20.499242560938,0.40625,62820
99,,,,238.76339721679688,56.326433164067566,32.482776110991836,18.64902109000832,0.294921875,62820
100,,,,241.63392639160156,61.83371060155332,37.97511494252831,18.634556401520967,0.4375,62820
101,,,,226.48660278320312,55.3294874150306,32.5617246851325,17.66808740980923,0.326171875,62820
102,,,,244.3392791748047,56.01269116345793,32.486280967481434,18.368586268275976,0.2099609375,62820
103,,,,233.54464721679688,50.90011572558433,28.139626624062657,17.653693525120616,0.37890625,62820
104,,,,238.5892791748047,75.18079270329326,52.419143529608846,17.67804834805429,0.294921875,62820
105,,,,234.890625,59.334096937440336,34.45417529344559,19.734270837157965,0.3125,62820
106,,,,227.76785278320312,55.05554797500372,32.48806234262884,17.433956838212907,0.40625,62820
107,,,,230.7455291748047,49.610442879609764,27.45653776731342,17.04224536754191,0.375,62820
108,,,,240.41964721679688,54.94253059104085,32.45065399631858,17.289773824624717,0.3125,62820
109,,,,234.45089721679688,55.47204468399286,32.63473987951875,17.534736189991236,0.43359375,62820
110,,,,230.4955291748047,54.68793851695955,32.4698287602514,17.103311428800225,0.37890625,62820
111,,,,232.4732208251953,57.96130707859993,32.45728372875601,20.398986522108316,0.333984375,62820
112,,,,242.5580291748047,57.43972010258585,34.84973788727075,17.523718647658825,0.458984375,62820
113,,,,232.1015625,57.56998595315963,32.522600539028645,19.856338226236403,0.5859375,62820
114,,,,244.9419708251953,80.05074496287853,57.46492234710604,17.481919987127185,0.28515625,62820
115,,,,251.6294708251953,55.28016172349453,32.50078001432121,17.657851491123438,0.271484375,62820
116,,,,234.04910278320312,55.21296457760036,32.440101616084576,17.65717921126634,0.49609375,62820
117,,,,235.13839721679688,49.899871743284166,27.514313681051135,17.21304517891258,0.41015625,62820
118,,,,229.04910278320312,55.17885267455131,32.640442163683474,17.398906469345093,0.33984375,62820
119,,,,228.4017791748047,54.78196172788739,32.4412901122123,17.157687893137336,0.392578125,62820
120,,,,232.25,56.0442667985335,32.488404334522784,18.422714090906084,0.271484375,62820
121,,,,234.80357360839844,56.29637691192329,33.49877754878253,17.075775880366564,0.302734375,62820
122,,,,242.07589721679688,78.20441503636539,52.523892955854535,17.407143842428923,0.37109375,62820
123,,,,245.125,55.225018775090575,32.44796042703092,17.503456886857748,0.28515625,62820
124,,,,247.33035278320312,54.904862684197724,32.45921610482037,17.02528507914394,0.27734375,62820
125,,,,232.30859375,56.97487904410809,32.44073312357068,19.440711995586753,0.2890625,62820
126,,,,241.1015625,57.24018570128828,32.450868542306125,19.683716654777527,0.34375,62820
127,,,,235.8080291748047,50.875078504905105,28.14756446238607,17.340898994356394,0.46484375,62820
128,0.53,1.996,28.137,240.70535278320312,211.387982590124,32.45056608505547,17.1693757455796,0.25,62820
129,,,,224.41517639160156,54.39317430835217,31.956564681604505,17.17752769961953,0.455078125,62820
130,,,,241.0,55.813489858061075,33.10960699710995,17.560720831155777,0.458984375,62820
131,,,,241.2455291748047,55.1881853248924,32.44989847578108,17.49509397149086,0.51953125,62820
132,,,,229.6875,55.05937330890447,32.46498085744679,17.459422113373876,0.201171875,62820
133,,,,226.73660278320312,55.12934385240078,32.477730558253825,17.45894326083362,0.298828125,62820
134,,,,243.32142639160156,55.120715596713126,32.444712813943624,17.524916955269873,0.423828125,62820
135,,,,248.63839721679688,56.901261139661074,32.66756056807935,19.07306400220841,0.232421875,62820
136,,,,235.0982208251953,54.580173471942544,32.4675398087129,17.01262750569731,0.28125,62820
137,,,,234.04017639160156,80.22702556941658,57.50313317682594,17.583830107934773,0.34765625,62820
138,,,,232.34375,50.54282190091908,27.474940925836563,17.76155925448984,0.455078125,62820
139,,,,231.3080291748047,54.86970291659236,32.447869807481766,17.306783087551594,0.40234375,62820
140,,,,232.078125,52.50057571101934,27.64290683157742,19.68795094359666,0.359375,62820
141,,,,241.8515625,59.57882474176586,32.45379374269396,21.980962144210935,0.421875,62820
142,,,,239.41517639160156,55.22832323703915,32.46424606163055,17.56000886671245,0.44140625,62820
143,,,,240.97265625,53.33572035655379,28.385738930664957,19.75291131529957,0.4296875,62820
144,,,,233.125,57.60161616280675,32.46422131173313,19.96205299347639,0.359375,62820
145,,,,244.19642639160156,55.01994653046131,32.52939557097852,17.317174253053963,0.396484375,62820
146,,,,229.36607360839844,50.679295966401696,27.91283168643713,17.594763476401567,0.392578125,62820
147,,,,235.71875,56.56789962388575,32.453575066290796,18.96230521891266,0.388671875,62820
148,,,,240.17857360839844,55.17644433863461,32.46427182294428,17.56728803832084,0.375,62820
149,,,,241.58984375,57.262459171935916,32.44461957458407,19.65042561851442,0.4453125,62820
150,,,,229.01785278320312,54.515590201132,32.466616542078555,16.905020032078028,0.361328125,62820
151,,,,228.51339721679688,49.6337629891932,27.430594235658646,17.013897803612053,0.34765625,62820
152,,,,239.0982208251953,55.29066377226263,32.72787623479962,17.335832946933806,0.326171875,62820
153,,,,244.6875,57.243715533055365,33.814945296384394,17.51822569128126,0.392578125,62820
154,,,,233.5390625,57.26890528853983,32.43291933462024,19.478063735179603,0.3359375,62820
155,,,,241.98214721679688,55.25779649801552,32.465177323669195,17.66758445184678,0.330078125,62820
156,,,,242.2767791748047,56.60719238780439,32.48185361083597,18.97579086571932,0.263671875,62820
157,,,,238.78125,55.4115006364882,32.98836366645992,17.314203589223325,0.236328125,62820
158,,,,234.3080291748047,49.85608733072877,27.432600987143815,17.344633332453668,0.5859375,62820
159,,,,243.04017639160156,55.74824553262442,32.45128816831857,17.995436487719417,0.357421875,62820
160,0.564,1.994,27.805,232.6205291748047,168.281515320763,33.097046837210655,17.476472104899585,0.482421875,62820
161,,,,232.29910278320312,54.33467235881835,31.781273867934942,17.33238319028169,0.27734375,62820
162,,,,226.67857360839844,56.796007078140974,32.44902022648603,19.240551213733852,0.361328125,62820
163,,,,235.64732360839844,52.804250032640994,29.92551081813872,17.739050270058215,0.423828125,62820
164,,,,241.97767639160156,55.10691406484693,32.46235213801265,17.451936778612435,0.37109375,62820
165,,,,240.125,57.36363975983113,32.44697815272957,19.77356264833361,0.3828125,62820
166,,,,229.1205291748047,50.16549009364098,27.476245337165892,17.535212066024542,0.41015625,62820
167,,,,229.11160278320312,54.767138161696494,32.451548096723855,17.154994468204677,0.27734375,62820
168,,,,230.36607360839844,55.02828464470804,32.4656832087785,17.390095335431397,0.3125,62820
169,,,,237.52734375,52.102502604946494,27.54395083989948,19.427996271289885,0.4140625,62820
170,,,,233.64453125,52.54761867970228,27.428706870414317,19.892157671041787,0.375,62820
171,,,,243.1875,49.75512983649969,27.458827132359147,17.176213855855167,0.46484375,62820
172,,,,241.75,54.81044140737504,32.466534840874374,17.18110357876867,0.427734375,62820
173,,,,239.4375,51.924076491966844,27.669443887658417,19.170779090374708,0.5546875,62820
174,,,,243.10714721679688,58.61722608003765,35.00755737349391,17.177730814553797,0.333984375,62820
175,,,,237.46875,51.825749655254185,27.465149804018438,19.246617451310158,0.3125,62820
176,,,,238.6830291748047,55.54307630378753,32.51391801517457,17.78075740672648,0.291015625,62820
177,,,,230.875,56.9270341321826,32.45585766341537,19.33058446086943,0.5703125,62820
178,,,,234.24107360839844,75.13223809469491,52.485338957980275,17.49580272193998,0.43359375,62820
179,,,,236.3515625,57.74342056363821,32.83140176255256,19.807662311010063,0.4375,62820
180,,,,235.1875,57.31976588629186,32.476039957255125,19.645648245699704,0.4140625,62820
181,,,,229.01953125,56.96079610846937,32.472847637720406,19.28089550882578,0.2890625,62820
182,,,,234.75,57.226272902451456,32.46777551807463,19.547845066525042,0.4140625,62820
183,,,,246.55078125,57.430745815858245,32.46577358059585,19.807864679023623,0.40625,62820
184,,,,233.9140625,57.15317590441555,32.4749351888895,19.380765066482127,0.5625,62820
185,,,,242.296875,57.46248110383749,32.65665659029037,19.58271075040102,0.3515625,62820
186,,,,230.89732360839844,55.45170488394797,32.73307204898447,17.480678685940802,0.33984375,62820
187,,,,225.20089721679688,50.14202970918268,27.48480277787894,17.534656050615013,0.451171875,62820
188,,,,234.41964721679688,56.14320498891175,33.37354801222682,17.66193267237395,0.375,62820
189,,,,241.83035278320312,55.01241744309664,32.624257870949805,17.19960222300142,0.486328125,62820
190,,,,241.20089721679688,55.11090564727783,32.48856498301029,17.338098738342524,0.458984375,62820
191,,,,236.7232208251953,55.63019071239978,32.450989961624146,17.994030035100877,0.458984375,62820
192,0.564,1.992,28.481,243.1171875,144.82835200987756,32.723173674196005,19.565058919601142,0.4609375,62820
193,,,,240.75,54.89244702272117,32.02336002420634,17.686517782509327,0.46484375,62820
194,,,,233.08203125,57.58874499797821,32.54871545918286,19.84258991666138,0.4296875,62820
195,,,,239.11607360839844,55.992941685952246,33.17705270368606,17.54846558254212,0.416015625,62820
196,,,,241.015625,54.01767248194665,27.610712012276053,20.51718406472355,0.40625,62820
197,,,,242.33482360839844,54.950271035544574,32.72792627848685,17.136940132826567,0.326171875,62820
198,,,,248.22767639160156,54.864581669680774,32.45597724430263,17.279653577134013,0.40625,62820
199,,,,229.453125,57.34938779193908,32.7286792146042,19.528972286731005,0.515625,62820
200,,,,241.58035278320312,57.42819788120687,32.79638628754765,19.431831020861864,0.365234375,62820
201,,,,238.51339721679688,55.01917997840792,32.75672847684473,17.147264920175076,0.302734375,62820
202,,,,230.89285278320312,54.863707438111305,32.45857994817197,17.192409397102892,0.375,62820
203,,,,236.0044708251953,49.981589949689806,27.443296287208796,17.35231584031135,0.6015625,62820
204,,,,242.765625,57.075735793448985,32.619594854302704,19.302240509539843,0.3984375,62820
205,,,,236.79910278320312,54.976065672934055,32.48386162519455,17.393026859499514,0.44140625,62820
206,,,,237.3828125,55.56649627350271,27.486554314382374,22.95119517017156,0.3359375,62820
207,,,,237.3794708251953,55.16727274656296,32.66928278282285,17.395742686465383,0.37890625,62820
208,,,,233.51171875,57.78182256408036,32.55367963574827,20.065882774069905,0.4375,62820
209,,,,241.94140625,57.76784056145698,32.838170821778476,19.748205376788974,0.390625,62820
210,,,,236.63392639160156,55.34762394055724,32.45342993643135,17.730406154878438,0.58984375,62820
211,,,,235.42857360839844,49.769694092683494,27.647250218316913,17.021387428045273,0.330078125,62820
212,,,,236.98046875,57.46563097741455,32.44099610578269,19.8788103191182,0.40625,62820
213,,,,236.9017791748047,54.91702313255519,32.46492666192353,17.288328213617206,0.458984375,62820
214,,,,228.5625,57.31397133786231,32.47766561061144,19.633115521632135,0.5625,62820
215,,,,239.02232360839844,55.334883022122085,32.45683634933084,17.603262326680124,0.3125,62820
216,,,,231.8080291748047,49.7848064834252,27.474671532399952,17.181761923246086,0.37890625,62820
217,,,,229.17857360839844,55.261673447676,32.50255028530955,17.58027705270797,0.388671875,62820
218,,,,238.90625,49.96059697121382,27.492144695483148,17.338024463504553,0.5,62820
219,,,,236.79464721679688,55.42460032273084,33.165052806027234,17.150465115904808,0.201171875,62820
220,,,,235.22265625,57.74681958835572,32.46921287290752,19.890841805376112,0.4140625,62820
221,,,,232.07589721679688,54.93924100790173,32.46964934375137,17.26818558294326,0.263671875,62820
222,,,,228.17857360839844,54.79286783467978,32.490585141815245,17.132927166298032,0.31640625,62820
223,,,,241.63392639160156,57.00412470754236,32.47185093257576,19.087366786785424,0.44140625,62820
224,0.586,1.994,24.205,225.71484375,139.44626395124942,32.48729971051216,19.626094889827073,0.375,62820
225,,,,228.7544708251953,59.22232490591705,36.77540130447596,17.292819851078093,0.294921875,62820
226,,,,246.3794708251953,56.83253105916083,32.945536788553,18.12654603086412,0.361328125,62820
227,,,,231.6484375,58.720044096931815,32.46259814687073,21.06954065617174,0.296875,62820
228,,,,242.25,57.80850534234196,34.85904914420098,17.8155677607283,0.388671875,62820
229,,,,234.54017639160156,50.36986118089408,27.438986063934863,17.412214069627225,0.392578125,62820
230,,,,227.39285278320312,54.865684072487056,32.47740419395268,17.26110909599811,0.4375,62820
231,,,,235.53125,55.38765317667276,32.49862136691809,17.66198307555169,0.302734375,62820
232,,,,233.0546875,57.04609884228557,32.5066033070907,19.396864325739443,0.6015625,62820
233,,,,240.57589721679688,55.92262115608901,32.47691387683153,18.15347696095705,0.384765625,62820
234,,,,237.51339721679688,50.313707620836794,27.48938016872853,17.6115005556494,0.40625,62820
235,,,,233.22265625,57.71723782457411,32.62868583481759,19.59239535126835,0.2421875,62820
236,,,,234.18359375,57.33199094515294,32.44508171081543,19.694921202026308,0.40625,62820
237,,,,229.97767639160156,54.753017782233655,32.45745739620179,17.1954078450799,0.482421875,62820
238,,,,222.46484375,57.71899538580328,32.50673322286457,19.982204855419695,0.3515625,62820
239,,,,241.8203125,57.631147352047265,32.564549756236374,19.814317448064685,0.4453125,62820
240,,,,231.62109375,57.063108867034316,32.458398844115436,19.474416011944413,0.4609375,62820
241,,,,228.8794708251953,55.158098585903645,32.50835076905787,17.482271769084036,0.326171875,62820
242,,,,237.86160278320312,55.386632452718914,32.544772491790354,17.6711358493194,0.419921875,62820
243,,,,234.85714721679688,75.29066541790962,52.47500834334642,17.7163893179968,0.4375,62820
244,,,,235.76171875,58.717176811769605,33.86693657003343,19.662818872369826,0.4375,62820
245,,,,241.99107360839844,55.55854787956923,32.465353277511895,17.975118378177285,0.259765625,62820
246,,,,237.3794708251953,55.49532941915095,32.70741091482341,17.62124108336866,0.298828125,62820
247,,,,243.640625,52.30609250161797,27.4793060682714,19.635709133930504,0.3359375,62820
248,,,,235.94642639160156,50.19648396689445,27.48666605912149,17.456268306821585,0.51171875,62820
249,,,,233.78125,54.928003795444965,32.45614991988987,17.255779890343547,0.37109375,62820
250,,,,237.10267639160156,55.421664046123624,32.485138077288866,17.60175189189613,0.294921875,62820
251,,,,241.25,57.69506358355284,32.90840071905404,19.60960129275918,0.34375,62820
252,,,,232.9732208251953,55.10893401876092,32.56877059582621,17.39459359459579,0.43359375,62820
253,,,,242.6796875,57.421150317415595,32.49685358814895,19.769967705011368,0.4375,62820
254,,,,230.3046875,59.12112124450505,32.60692635551095,20.310645011253655,0.5078125,62820
255,,,,238.82589721679688,56.44479689281434,32.46938000526279,18.831292804330587,0.419921875,62820
256,0.594,1.994,24.496,236.03515625,231.03323671687394,32.55422518681735,19.412876216694713,0.4609375,62820
257,,,,230.05078125,56.7617694856599,31.756463648751378,19.72191745787859,0.4921875,62820
258,,,,231.39732360839844,54.99285788554698,32.55293131340295,17.312339186668396,0.322265625,62820
259,,,,234.04910278320312,54.84993723221123,32.48556627612561,17.245487367734313,0.46875,62820
260,,,,239.45089721679688,54.69994838628918,32.563338823616505,16.892476327717304,0.384765625,62820
261,,,,235.4017791748047,55.40329362265766,32.6758193038404,17.576187615282834,0.44140625,62820
262,,,,240.5078125,52.47294138465077,27.62884730938822,19.65574097726494,0.3984375,62820
263,,,,231.25390625,57.18500685878098,32.47199145890772,19.660160443745553,0.53125,62820
264,,,,237.01339721679688,55.41164398752153,32.686093038879335,17.5904939500615,0.455078125,62820
265,,,,226.42857360839844,50.1658467175439,27.515887073241174,17.50403146352619,0.455078125,62820
266,,,,234.82421875,57.51247680000961,32.502135498449206,19.68425953667611,0.5,62820
267,,,,238.1294708251953,55.366598264314234,32.496429852209985,17.677782298997045,0.416015625,62820
268,,,,237.20535278320312,54.90921971295029,32.48583611473441,17.19883360899985,0.46875,62820
269,,,,235.9642791748047,54.695261425338686,32.4541680989787,17.162563445046544,0.54296875,62820
270,,,,232.2455291748047,57.79573611356318,35.117484888993204,17.463751401752234,0.56640625,62820
271,,,,236.80357360839844,55.16087201423943,32.47561192326248,17.546811518259346,0.49609375,62820
272,,,,233.05859375,57.53988157398999,32.51653429027647,19.97214778419584,0.421875,62820
273,,,,234.92410278320312,56.230126759037375,33.52563497517258,17.543851107358932,0.54296875,62820
274,,,,244.01171875,57.38809622917324,32.48977287579328,19.797412154264748,0.3359375,62820
275,,,,248.90625,58.07990857679397,32.47432768624276,19.450009947642684,0.365234375,62820
276,,,,234.25892639160156,55.240667327307165,32.44061960838735,17.766010338440537,0.419921875,62820
277,,,,225.6517791748047,49.43905415851623,27.450470791198313,16.83535562828183,0.4375,62820
278,,,,245.7767791748047,55.42495477106422,32.5264629740268,17.71325289364904,0.427734375,62820
279,,,,235.16517639160156,55.19360465463251,32.4553541187197,17.47217582538724,0.447265625,62820
280,,,,226.7455291748047,55.100185457617044,32.58210591878742,17.26085093151778,0.5390625,62820
281,,,,224.7109375,57.166346493177116,32.459178887307644,19.367571217007935,0.5234375,62820
282,,,,233.0892791748047,54.89089408237487,32.49555289465934,17.19040650036186,0.455078125,62820
283,,,,228.89285278320312,50.54081943258643,27.461091599427164,17.92695793043822,0.333984375,62820
284,,,,237.33984375,57.33367333188653,32.63479935005307,19.589000298641622,0.5859375,62820
285,,,,226.70089721679688,54.74539929162711,32.4651750093326,17.17162170447409,0.451171875,62820
286,,,,239.51785278320312,55.53943195566535,32.45166190061718,17.41749542299658,0.423828125,62820
287,,,,232.6205291748047,55.22529512178153,32.48555142991245,17.467221797443926,0.490234375,62820
288,0.604,2.0,20.111,243.078125,139.64260253310204,32.48000773508102,19.66397436801344,0.3828125,62820
289,,,,231.7578125,56.4772993857041,31.773767411708832,19.543753754347563,0.2890625,62820
290,,,,240.28125,55.524596843868494,32.87644531019032,17.469121554866433,0.478515625,62820
291,,,,240.96875,56.99023045320064,32.48582870513201,19.20654955226928,0.34375,62820
292,,,,234.49107360839844,55.420157155022025,32.52267319150269,17.82086227927357,0.53515625,62820
293,,,,249.3046875,57.55822197534144,32.831596214324236,19.564766123890877,0.4453125,62820
294,,,,229.10546875,57.87278670165688,32.6864667404443,19.82370211277157,0.4609375,62820
295,,,,248.60546875,57.40959812887013,32.46744076535106,19.704457577317953,0.3515625,62820
296,,,,237.546875,58.3292298335582,33.240921701304615,19.816169042140245,0.328125,62820
297,,,,235.6517791748047,54.87243313528597,32.458464194089174,17.29003339353949,0.5390625,62820
298,,,,236.98214721679688,49.642751096747816,27.488521507009864,17.029614930972457,0.52734375,62820
299,,,,228.79910278320312,54.65696425642818,32.460039743222296,16.955824863165617,0.5390625,62820
300,,,,235.08203125,57.551856730133295,32.46660925541073,19.897960397414863,0.421875,62820
301,,,,225.140625,57.4898197632283,32.463272420689464,19.827067117206752,0.2890625,62820
302,,,,230.046875,57.67620877549052,32.57442603819072,19.97723905555904,0.4609375,62820
303,,,,229.16015625,57.51356603205204,32.47508409246802,19.903550134040415,0.3828125,62820
304,,,,233.9107208251953,55.41419183276594,32.51527826860547,17.744428635574877,0.44140625,62820
305,,,,242.7857208251953,50.8369492450729,28.153327530249953,17.480661518871784,0.482421875,62820
306,,,,237.20982360839844,56.658625550568104,32.779824641533196,18.1094301789999,0.458984375,62820
