_step,val/reward,val/turn_count,val/mean_response_length,prompt_length/mean,timing_s/step,timing_s/gen,timing_s/update_actor,critic/rewards/mean,_runtime
63,,,,223.8482208251953,60.785969282500446,37.44949624687433,17.760819317772985,0.357421875,80370
64,0.536,1.994,26.326,234.57142639160156,153.00732176564634,32.38630672637373,17.82259243633598,0.40625,80370
65,,,,236.42857360839844,55.42913708277047,32.06729617994279,17.80280782468617,0.294921875,80370
66,,,,230.70982360839844,60.58930121362209,37.378622992895544,17.64980987738818,0.28515625,80370
67,,,,234.5357208251953,56.150645080953836,32.470323593355715,18.175938970409334,0.46875,80370
68,,,,250.04910278320312,55.734628081321716,32.31959376949817,17.802243881858885,0.1787109375,80370
69,,,,238.35714721679688,58.65873683709651,32.33308495953679,20.74691980984062,0.30859375,80370
70,,,,235.32589721679688,65.85054725594819,42.67976408172399,17.41001051105559,0.37109375,80370
71,,,,226.59375,55.660007181577384,32.381806154735386,17.691519737243652,0.447265625,80370
72,,,,240.8482208251953,60.63622089009732,37.39772953744978,17.57467792648822,0.451171875,80370
73,,,,250.25892639160156,60.50072069372982,37.36630012188107,17.599743276834488,0.33984375,80370
74,,,,230.75892639160156,55.453690372407436,32.35949133243412,17.61679435428232,0.298828125,80370
75,,,,232.95089721679688,55.34534008614719,32.36068355385214,17.458950667642057,0.333984375,80370
76,,,,231.96875,55.17429190222174,32.35106510017067,17.255972129292786,0.40234375,80370
77,,,,244.07589721679688,54.993429996073246,32.34368597809225,17.115342628210783,0.263671875,80370
78,,,,231.63392639160156,55.16133458632976,32.34473638050258,17.3127052616328,0.27734375,80370
79,,,,238.25892639160156,55.05156331881881,32.341362649574876,17.220861147157848,0.330078125,80370
80,,,,227.73214721679688,54.95014398545027,32.32463978789747,17.087576800026,0.388671875,80370
81,,,,248.5267791748047,55.619582798331976,32.366719014942646,17.733770818449557,0.28515625,80370
82,,,,244.70535278320312,55.497824339196086,32.326484616845846,17.52079017367214,0.259765625,80370
83,,,,239.63839721679688,50.10507568344474,27.3605799311772,17.134734979830682,0.416015625,80370
84,,,,224.5357208251953,54.94909880775958,32.33556989766657,17.063123595900834,0.34375,80370
85,,,,232.54017639160156,50.2526990333572,27.343363728374243,17.39457472320646,0.2412109375,80370
86,,,,237.3705291748047,55.06604423280805,32.31494590360671,17.151178931817412,0.34375,80370
87,,,,233.1517791748047,51.517175471410155,29.088970904238522,17.020462680608034,0.4375,80370
88,,,,241.453125,87.49253206700087,62.35253593605012,19.563520330004394,0.3203125,80370
89,,,,243.04910278320312,50.39576314203441,27.393410412594676,17.40162445511669,0.291015625,80370
90,,,,231.3169708251953,55.73483927361667,32.6934733921662,17.54216271918267,0.43359375,80370
91,,,,230.3080291748047,50.18122816737741,27.335871669463813,17.221692160703242,0.396484375,80370
92,,,,241.91517639160156,55.34431066643447,32.373161162249744,17.4264631094411,0.326171875,80370
93,,,,235.05357360839844,55.253833366557956,32.35773024149239,17.469568685628474,0.30859375,80370
94,,,,234.73214721679688,90.01732963696122,67.41862409934402,17.166468312963843,0.33984375,80370
95,,,,228.17857360839844,55.105858566239476,32.33557609282434,17.071849746629596,0.40625,80370
96,0.554,1.998,25.79,226.24107360839844,147.6342100435868,32.34904638584703,17.167058262974024,0.396484375,80370
97,,,,239.8794708251953,55.21400040667504,32.02128851786256,17.539959786459804,0.259765625,80370
98,,,,229.79017639160156,55.69483406189829,32.59716284740716,17.46435075532645,0.47265625,80370
99,,,,237.1205291748047,55.75608249474317,32.716004360467196,17.451947392895818,0.291015625,80370
100,,,,244.38839721679688,60.65215099602938,37.39112322498113,17.734239510260522,0.388671875,80370
101,,,,229.2455291748047,55.708074033260345,32.71514317393303,17.473081596195698,0.3125,80370
102,,,,245.45982360839844,95.92047245241702,72.43520527519286,17.858950464054942,0.1611328125,80370
103,,,,237.84375,55.80703600123525,32.402368830516934,17.534540398977697,0.423828125,80370
104,,,,232.83482360839844,55.77854448091239,32.39888779446483,17.85286729503423,0.27734375,80370
105,,,,238.1205291748047,60.575378589332104,37.369343916885555,17.59338480141014,0.271484375,80370
106,,,,228.64285278320312,90.60343713127077,67.37633891403675,17.683178293518722,0.40234375,80370
107,,,,234.3482208251953,55.311331388540566,32.377424927428365,17.38000936433673,0.294921875,80370
108,,,,240.5357208251953,55.41269069630653,32.33039906434715,17.580301409587264,0.31640625,80370
109,,,,233.14732360839844,55.810876520350575,32.60758312884718,17.501519831828773,0.486328125,80370
110,,,,233.07589721679688,56.55027562286705,32.872891277074814,18.074764686636627,0.365234375,80370
111,,,,231.11160278320312,67.17875291127712,38.349427736364305,18.647158170118928,0.330078125,80370
112,,,,245.140625,58.99728958308697,32.55071103852242,20.776492740027606,0.453125,80370
113,,,,231.22767639160156,56.3181927613914,32.493738050572574,18.240257783792913,0.6171875,80370
114,,,,245.66517639160156,56.54899135790765,32.42360857967287,18.423435929231346,0.2412109375,80370
115,,,,248.23660278320312,57.11991236079484,32.60861727595329,18.503498658537865,0.271484375,80370
116,,,,235.62109375,69.51635877043009,42.60446334537119,20.987065890803933,0.4453125,80370
117,,,,237.5044708251953,57.15872987918556,32.51679705455899,18.89972407836467,0.384765625,80370
118,,,,226.33482360839844,56.50977680739015,32.46796731092036,18.418084792792797,0.30859375,80370
119,,,,230.00892639160156,61.26005207374692,37.41250730026513,18.275773319415748,0.423828125,80370
120,,,,231.26339721679688,67.75275013409555,37.397795133292675,24.755029460415244,0.2412109375,80370
121,,,,231.75,92.6517864158377,48.03007317800075,34.79410353675485,0.291015625,80370
122,,,,239.74107360839844,91.3876879774034,47.83647979516536,33.7773656938225,0.322265625,80370
123,,,,246.80357360839844,73.16331762354821,47.89754983317107,18.761964155361056,0.27734375,80370
124,,,,252.4107208251953,55.915777957066894,32.31449901033193,17.894399576820433,0.27734375,80370
125,,,,230.50892639160156,55.34648189507425,32.363798102363944,17.464586126618087,0.33984375,80370
126,,,,241.05357360839844,55.461176491342485,32.342816420830786,17.516771255992353,0.34765625,80370
127,,,,238.50892639160156,55.451438563875854,32.358146973885596,17.598726303316653,0.357421875,80370
128,0.544,1.99,38.498,242.51339721679688,264.2865317026153,32.34070004615933,17.326909127645195,0.25,80370
129,,,,226.83482360839844,54.68666727934033,31.859891986474395,17.387348901480436,0.40625,80370
130,,,,246.1830291748047,55.49704938288778,32.531733525916934,17.492105633951724,0.392578125,80370
131,,,,242.05357360839844,55.191277431324124,32.387274131178856,17.409449954517186,0.388671875,80370
132,,,,230.15625,55.31243001949042,32.54111192934215,17.353620472364128,0.232421875,80370
133,,,,227.9732208251953,54.907992011867464,32.5521283345297,17.003497948870063,0.3125,80370
134,,,,246.4107208251953,55.793185039423406,32.365926656872034,17.97435194812715,0.259765625,80370
135,,,,250.51339721679688,60.77857057005167,37.66147327516228,17.783994410187006,0.2275390625,80370
136,,,,235.6205291748047,56.71742276567966,32.717256819829345,18.486877690069377,0.263671875,80370
137,,,,233.28125,61.46173388045281,37.46933245752007,18.37798405531794,0.361328125,80370
138,,,,235.66964721679688,56.5208454458043,32.419074355624616,18.47694513760507,0.384765625,80370
139,,,,234.65625,56.25112189538777,32.49419431574643,18.13209981005639,0.302734375,80370
140,,,,231.28125,55.88330672401935,32.38948721624911,17.939154780469835,0.423828125,80370
141,,,,245.375,57.065541898831725,33.52176964562386,18.082552041858435,0.451171875,80370
142,,,,244.8392791748047,56.085668457672,32.48501110076904,18.361757844686508,0.28515625,80370
143,,,,244.8080291748047,56.474606418050826,32.362094406969845,18.638162545859814,0.40625,80370
144,,,,236.51339721679688,77.9725522538647,37.42607444524765,33.009912204928696,0.31640625,80370
145,,,,250.28125,61.07868441194296,37.50836932938546,17.88399693183601,0.361328125,80370
146,,,,232.4107208251953,60.62764257006347,37.44223235081881,17.6831049406901,0.384765625,80370
147,,,,239.6294708251953,60.90275198034942,37.42170698940754,17.627795677632093,0.330078125,80370
148,,,,246.14285278320312,61.13096737116575,37.3801007848233,17.932043872773647,0.34375,80370
149,,,,244.4017791748047,85.77666301093996,62.35795091185719,17.964810027740896,0.43359375,80370
150,,,,232.9330291748047,56.84934474527836,32.676453593187034,18.62819782923907,0.333984375,80370
151,,,,228.74107360839844,55.41016616020352,32.35516823641956,17.59904447570443,0.28125,80370
152,,,,248.86160278320312,66.1885699313134,42.47854811232537,18.180809816345572,0.2412109375,80370
153,,,,246.88839721679688,55.65665993466973,32.385377450846136,17.70660791732371,0.384765625,80370
154,,,,237.70089721679688,55.602587800472975,32.352409186773,17.866133285686374,0.2275390625,80370
155,,,,240.85267639160156,55.84052691794932,32.36374570336193,17.656426265835762,0.34375,80370
156,,,,248.375,55.881799831055105,32.42900026682764,17.89141809940338,0.2275390625,80370
157,,,,244.32142639160156,62.09297184832394,32.68425556644797,21.948181963525712,0.259765625,80370
158,,,,237.8705291748047,86.1797916861251,62.44806741643697,17.93016110919416,0.51953125,80370
159,,,,243.23214721679688,61.27518429607153,37.4006154127419,18.104282677173615,0.322265625,80370
160,0.556,1.992,25.984,234.23660278320312,278.1515824608505,92.75956615433097,32.858007873408496,0.384765625,80370
161,,,,234.63839721679688,61.50439977273345,37.140226864255965,18.7981707630679,0.3125,80370
162,,,,228.21875,56.75451993010938,33.468587685376406,17.838797222822905,0.298828125,80370
163,,,,238.33035278320312,56.114411978051066,32.59281814657152,18.109146246686578,0.396484375,80370
164,,,,249.2142791748047,55.860902201384306,32.37203977163881,18.08157956507057,0.447265625,80370
165,,,,245.02232360839844,55.9895350439474,32.409628382883966,18.01683234423399,0.298828125,80370
166,,,,232.66964721679688,55.93009906169027,32.363778753206134,17.93177199177444,0.455078125,80370
167,,,,231.0357208251953,55.70105888042599,32.39108958467841,17.75850826688111,0.291015625,80370
168,,,,233.76339721679688,61.04461953416467,32.404333744198084,19.404856792651117,0.34765625,80370
169,,,,241.38839721679688,56.87336537800729,32.519653867930174,18.600251389667392,0.416015625,80370
170,,,,236.8482208251953,62.28722685948014,37.524270101450384,19.14294039644301,0.34765625,80370
171,,,,248.07142639160156,62.277471208013594,37.82595483213663,18.853572349995375,0.419921875,80370
172,,,,242.3482208251953,62.78322733193636,37.56278345081955,19.461644235998392,0.326171875,80370
173,,,,241.59375,62.041805806569755,37.574564387090504,18.93885529972613,0.46875,80370
174,,,,247.3080291748047,62.1332781445235,37.56085630133748,18.92069665901363,0.333984375,80370
175,,,,239.47767639160156,91.73400125466287,67.38547187671065,18.65691889822483,0.44140625,80370
176,,,,237.6919708251953,57.44422211777419,32.47056119237095,19.386107030324638,0.27734375,80370
177,,,,232.6830291748047,61.57356073707342,37.41556016355753,18.457837437279522,0.53125,80370
178,,,,232.75,61.43962581362575,37.553124816156924,18.28120421525091,0.375,80370
179,,,,237.6517791748047,56.68977142404765,32.5553911216557,18.402002781629562,0.46875,80370
180,,,,239.13839721679688,90.90923547465354,47.712379639968276,33.213213600218296,0.30859375,80370
181,,,,229.11160278320312,81.46031224913895,42.86477234587073,28.638241180218756,0.353515625,80370
182,,,,233.953125,67.61207553837448,32.39310238882899,25.987975693307817,0.2890625,80370
183,,,,244.03125,95.74346817471087,52.74041586369276,32.81297272723168,0.416015625,80370
184,,,,234.79464721679688,84.00572890788317,42.74462829437107,31.794993786141276,0.47265625,80370
185,,,,241.375,150.46050162054598,107.75146360043436,33.02807063329965,0.392578125,80370
186,,,,234.28125,55.28200484253466,32.41180498432368,17.360612499527633,0.330078125,80370
187,,,,224.57142639160156,55.31097892392427,32.4028287101537,17.315900268033147,0.5,80370
188,,,,233.4330291748047,55.30053326673806,32.30900633148849,17.398673800751567,0.353515625,80370
189,,,,245.45535278320312,61.503776143305004,37.35533732082695,17.57011583354324,0.384765625,80370
190,,,,240.08035278320312,55.208143105730414,32.35328138154,17.05823482107371,0.333984375,80370
191,,,,240.96875,55.12956483941525,32.365157229825854,17.35302327480167,0.427734375,80370
192,0.568,1.996,26.194,243.77232360839844,137.54234857205302,32.352573840878904,17.356878004968166,0.357421875,80370
193,,,,240.04910278320312,54.98535300698131,32.00175869744271,17.505755775608122,0.478515625,80370
194,,,,235.33482360839844,55.96004712674767,32.42037457879633,18.06483196094632,0.40234375,80370
195,,,,241.35267639160156,55.32961966842413,32.32321582175791,17.44226003624499,0.37109375,80370
196,,,,244.07589721679688,50.284696022979915,27.311088778078556,17.396286504343152,0.37109375,80370
197,,,,245.76339721679688,75.81468215584755,52.35829089116305,17.878446193411946,0.33984375,80370
198,,,,253.0625,55.10877783689648,32.447755514644086,17.37784295435995,0.34765625,80370
199,,,,232.48214721679688,90.79115029703826,67.59519930463284,17.563620133325458,0.44140625,80370
200,,,,245.92857360839844,90.5964084668085,67.43730221316218,17.76132219005376,0.361328125,80370
201,,,,243.1919708251953,75.3485182179138,52.469199060462415,17.45117283333093,0.302734375,80370
202,,,,235.91964721679688,54.95305723790079,32.319309254176915,17.2265154235065,0.298828125,80370
203,,,,239.3705291748047,55.09242134448141,32.32974578253925,17.113774268887937,0.55078125,80370
204,,,,243.67410278320312,55.49051618669182,32.342651632614434,17.32052991911769,0.44140625,80370
205,,,,239.11607360839844,80.24817120097578,57.35315670724958,17.449584422633052,0.3125,80370
206,,,,242.78125,75.50200855359435,52.41318873129785,17.751854347996414,0.353515625,80370
207,,,,242.25,55.2869509505108,32.33139152172953,17.603087158873677,0.27734375,80370
208,,,,238.30357360839844,85.67108422610909,62.41981377918273,18.005094760097563,0.34765625,80370
209,,,,244.86160278320312,55.85601014457643,32.5194057058543,17.75841392017901,0.44140625,80370
210,,,,244.6830291748047,85.86238425970078,62.449722490273416,18.091455020941794,0.55859375,80370
211,,,,239.52232360839844,55.42584152985364,32.42387932818383,17.659293214790523,0.361328125,80370
212,,,,237.89285278320312,55.47759781498462,32.36692883260548,17.778225316666067,0.333984375,80370
213,,,,237.4107208251953,55.89878897089511,32.83438835013658,17.684761903248727,0.46875,80370
214,,,,231.125,55.6876212246716,32.37558174971491,17.77445898670703,0.5546875,80370
215,,,,240.16964721679688,55.58414193056524,32.33743229974061,17.776792203076184,0.34375,80370
216,,,,234.13392639160156,75.81573044601828,52.389480403624475,17.867343415506184,0.40625,80370
217,,,,232.34375,55.57114178035408,32.437179213389754,17.83970900811255,0.365234375,80370
218,,,,238.73214721679688,80.6506064068526,57.35942361410707,17.739478399045765,0.419921875,80370
219,,,,240.92410278320312,56.155143649317324,32.35746465809643,18.400346728041768,0.298828125,80370
220,,,,239.1517791748047,55.46279926877469,32.39167193509638,17.685564376413822,0.40625,80370
221,,,,236.79464721679688,55.62049234379083,32.37151845730841,17.669559468515217,0.330078125,80370
222,,,,234.64732360839844,55.36784435249865,32.364190401509404,17.654048591852188,0.330078125,80370
223,,,,244.04910278320312,90.7847003089264,67.38055325113237,17.929830483160913,0.388671875,80370
224,0.552,1.994,29.837,228.97767639160156,168.02857580501586,32.38737493008375,17.823436717502773,0.416015625,80370
225,,,,234.75,54.431621957570314,31.966781268827617,17.23143178410828,0.291015625,80370
226,,,,251.3125,55.13075433112681,32.48210101388395,17.414229188114405,0.25390625,80370
227,,,,234.57589721679688,81.4190262267366,57.698802784085274,18.36997166182846,0.34375,80370
228,,,,251.23660278320312,55.26783078536391,32.41788127180189,17.434179032221437,0.388671875,80370
229,,,,232.55357360839844,75.29060280416161,52.38728494383395,17.43285629246384,0.396484375,80370
230,,,,236.4732208251953,75.22288055159152,52.3602040046826,17.641219812445343,0.384765625,80370
231,,,,244.3333282470703,72.66061099432409,52.356439085677266,15.083303591236472,0.322265625,80370
232,,,,240.28125,55.30092710442841,32.669929693453014,17.396610205993056,0.5234375,80370
233,,,,246.95982360839844,55.30140840448439,32.71700186189264,17.29082980658859,0.33984375,80370
234,,,,241.03125,55.35197465587407,32.59126653056592,17.36260348930955,0.37109375,80370
235,,,,237.8125,55.512540781870484,32.7030434794724,17.43943731673062,0.33984375,80370
236,,,,236.82142639160156,86.62437213491648,62.796481220051646,18.318698609247804,0.482421875,80370
237,,,,232.92857360839844,63.33076964132488,39.87197386752814,17.80689235124737,0.416015625,80370
238,,,,227.20089721679688,55.64023470133543,32.567360516637564,17.64855833724141,0.375,80370
239,,,,244.5357208251953,55.506456073373556,32.3369507919997,17.62147619947791,0.478515625,80370
240,,,,235.15625,55.78464577998966,32.501224314793944,17.813951583579183,0.5078125,80370
241,,,,233.48214721679688,55.77606808487326,32.335173103027046,17.913799378089607,0.28125,80370
242,,,,242.8482208251953,55.80357012245804,32.32850135769695,17.87230979464948,0.451171875,80370
243,,,,239.875,55.79142709542066,32.28093778155744,17.899028768762946,0.427734375,80370
244,,,,241.2544708251953,60.43655038625002,37.35177574492991,17.652958745136857,0.4375,80370
245,,,,249.58035278320312,60.580609211698174,37.36349567398429,17.754443175159395,0.302734375,80370
246,,,,245.3705291748047,55.369135777466,32.35731434915215,17.520210284739733,0.33984375,80370
247,,,,256.12054443359375,95.3548618517816,72.38507673796266,17.627827864140272,0.271484375,80370
248,,,,249.07142639160156,55.320071775466204,32.37988056335598,17.604375498369336,0.43359375,80370
249,,,,249.88839721679688,55.430458245798945,32.38033256493509,17.641543719917536,0.330078125,80370
250,,,,255.73214721679688,90.42553445510566,67.39165734220296,17.66527326684445,0.267578125,80370
251,,,,263.25,75.36390850972384,52.34495302196592,17.697300194762647,0.28515625,80370
252,,,,257.71429443359375,55.14278260059655,32.38696834072471,17.420537125319242,0.396484375,80370
253,,,,263.125,55.40628039930016,32.42073775175959,17.619020950980484,0.298828125,80370
254,,,,252.95982360839844,55.15947410091758,32.375541468150914,17.401097238995135,0.384765625,80370
255,,,,255.7708282470703,52.71721413731575,32.33660832606256,15.425940115004778,0.255859375,80370
256,0.45,1.944,26.798,255.1205291748047,246.28279411885887,52.62173281703144,17.554766171611845,0.3125,80370
257,,,,254.85267639160156,74.2031187582761,51.57003757543862,17.338464747183025,0.294921875,80370
258,,,,255.3125,55.539145468734205,32.643342475406826,17.62495906930417,0.302734375,80370
259,,,,250.97767639160156,55.2301799217239,32.340143205598,17.46646625827998,0.41015625,80370
260,,,,252.75892639160156,55.01760760135949,32.35106626525521,17.30482320394367,0.365234375,80370
261,,,,251.4419708251953,50.6307712206617,27.5930242408067,17.646496949717402,0.40234375,80370
262,,,,253.76785278320312,55.50233624409884,32.548980365507305,17.51308305002749,0.302734375,80370
263,,,,252.21875,56.14150041155517,32.43984624557197,18.214295052923262,0.357421875,80370
264,,,,258.0803527832031,55.05823700688779,32.374316341243684,17.54669216182083,0.4375,80370
265,,,,252.92857360839844,89.82370442803949,67.32406526152045,17.399475703947246,0.40625,80370
266,,,,265.65625,54.79219281859696,32.37427086569369,17.23943165782839,0.294921875,80370
267,,,,266.0729064941406,82.64235739037395,62.395483621396124,15.260310576297343,0.384765625,80370
268,,,,273.18304443359375,85.50760834943503,62.426877027377486,17.836253431625664,0.259765625,80370
269,,,,267.03570556640625,55.67720306292176,32.45303590223193,17.856366797350347,0.267578125,80370
270,,,,268.0446472167969,55.69395142700523,32.731129406020045,17.525084354914725,0.47265625,80370
271,,,,270.4285583496094,55.69003885798156,32.699762964621186,17.639482476748526,0.384765625,80370
272,,,,265.75,61.79830203950405,37.386654627509415,19.05219388473779,0.2451171875,80370
273,,,,266.37054443359375,60.852866786532104,37.360358339734375,18.030208204872906,0.423828125,80370
274,,,,274.9776916503906,55.18986212089658,32.357425211928785,17.64533486030996,0.291015625,80370
275,,,,280.96429443359375,55.37587500922382,32.30566555634141,17.671568738296628,0.2275390625,80370
276,,,,267.7053527832031,60.71167355775833,37.349916693754494,18.128581955097616,0.2412109375,80370
277,,,,260.4375,55.567317561246455,32.328197362832725,17.75458192639053,0.322265625,80370
278,,,,278.9910583496094,56.91401761583984,34.016672413796186,17.693440719507635,0.173828125,80370
279,,,,270.28125,90.1219069706276,67.35063563287258,17.5758390231058,0.28515625,80370
280,,,,261.47320556640625,60.19375317823142,37.7041352475062,17.16118939779699,0.263671875,80370
281,,,,263.2008972167969,91.40738245286047,67.38419126812369,18.518811462447047,0.302734375,80370
282,,,,265.4821472167969,61.304179249331355,37.39593694265932,18.334072042256594,0.326171875,80370
283,,,,265.1651916503906,66.43434374593198,42.38752298988402,18.516730327159166,0.236328125,80370
284,,,,269.12054443359375,61.22270793002099,37.398453345522285,18.13045420590788,0.40625,80370
285,,,,260.5714416503906,96.4728846186772,72.41486324556172,18.33625839650631,0.1787109375,80370
286,,,,273.05804443359375,61.89140243176371,37.45877969451249,19.017898401245475,0.294921875,80370
287,,,,266.2723083496094,86.75437190849334,62.72527693212032,18.649451479315758,0.365234375,80370
288,0.466,1.986,25.704,278.25445556640625,158.87394233699888,37.44111204613,18.205735086463392,0.2099609375,80370
289,,,,264.3258972167969,79.3753242585808,42.367534468881786,27.139644768089056,0.271484375,80370
290,,,,274.4241027832031,91.29394035041332,67.73326528724283,18.067021531052887,0.28125,80370
291,,,,275.28570556640625,55.489365354180336,32.342981008812785,17.660100251436234,0.326171875,80370
292,,,,272.0223083496094,55.435992046259344,32.34634523745626,17.62618079315871,0.2138671875,80370
293,,,,283.6116027832031,55.80872244015336,32.33804287575185,17.804198731668293,0.357421875,80370
294,,,,263.59820556640625,55.62253978475928,32.388067974708974,17.636764738708735,0.302734375,80370
295,,,,276.2946472167969,55.87756322976202,32.39224058948457,17.956715513020754,0.25390625,80370
296,,,,268.87054443359375,91.21849638223648,67.35076765157282,18.36130625102669,0.1474609375,80370
297,,,,268.53570556640625,61.140976667404175,37.449369869194925,18.03347200062126,0.28125,80370
298,,,,267.6875,60.95997272711247,37.39910410810262,17.94871969986707,0.40625,80370
299,,,,268.6785583496094,61.12241616751999,37.39306086394936,18.15137314144522,0.236328125,80370
300,,,,268.6741027832031,66.28564996551722,42.551737108267844,18.010213691741228,0.259765625,80370
301,,,,261.5491027832031,56.55043940991163,32.44399500172585,18.44610169902444,0.2275390625,80370
302,,,,264.4285583496094,91.13595891278237,67.39776405226439,18.22297379374504,0.326171875,80370
303,,,,266.8571472167969,95.9166888454929,72.38526765815914,17.903120758011937,0.1875,80370
