_step,val/reward,val/turn_count,val/mean_response_length,prompt_length/mean,timing_s/step,timing_s/gen,timing_s/update_actor,critic/rewards/mean,_runtime
0,0.49,1.976,61.583,,,,,,52200
1,,,,251.26785278320312,73.17662379145622,41.7033725194633,24.061698297969997,0.1298828125,52200
2,,,,267.9553527832031,66.2436964539811,42.59261575434357,17.850562590174377,0.25390625,52200
3,,,,257.7991027832031,77.4059084141627,52.717058250680566,19.451428091153502,0.15625,52200
4,,,,268.83929443359375,75.6170391254127,52.6007033623755,18.02371787559241,0.1474609375,52200
5,,,,267.2901916503906,76.12952604610473,52.53885548841208,18.5111528839916,0.03125,52200
6,,,,273.41070556640625,81.17025181930512,57.60388874169439,18.30862307921052,0.232421875,52200
7,,,,275.9508972167969,77.4358378937468,52.5033755376935,18.428707456216216,0.201171875,52200
8,,,,290.50445556640625,81.21223394107074,57.59964875783771,18.463590842671692,0.15625,52200
9,,,,269.1651916503906,85.91851667501032,62.57969634607434,18.207332652062178,0.21875,52200
10,,,,266.1071472167969,86.2273129671812,62.601386421360075,18.33655495289713,0.1923828125,52200
11,,,,259.58929443359375,72.83558113034815,47.54399372264743,20.160002185963094,0.2099609375,52200
12,,,,273.9285583496094,70.93081622943282,47.610175910405815,17.937895248644054,0.330078125,52200
13,,,,251.5892791748047,65.73182340618223,42.538154975511134,17.916033911518753,0.2412109375,52200
14,,,,260.1071472167969,70.89021622948349,47.82771874498576,17.867503978312016,0.25,52200
15,,,,249.26339721679688,60.62321446463466,37.51334422361106,17.849701046012342,0.33984375,52200
16,,,,272.08929443359375,76.08388197794557,52.71247811894864,18.100463966839015,0.25390625,52200
17,,,,247.60714721679688,56.44446164555848,32.88434267230332,18.255240091122687,0.263671875,52200
18,,,,249.13392639160156,60.920677065849304,37.56732362695038,18.092323924414814,0.2412109375,52200
19,,,,245.32142639160156,60.77731935027987,37.53903931658715,17.96966262254864,0.30859375,52200
20,,,,252.5892791748047,60.89370575081557,37.54308630246669,18.017711070366204,0.34375,52200
21,,,,250.7455291748047,60.938947308808565,37.608475842513144,18.06233406253159,0.40625,52200
22,,,,236.7142791748047,55.92004975583404,32.575048035010695,18.06318991165608,0.15625,52200
23,,,,244.38392639160156,55.533104587346315,32.5321799935773,17.74514624848962,0.322265625,52200
24,,,,240.01785278320312,55.47058657556772,32.774790750816464,17.288704466074705,0.357421875,52200
25,,,,242.35267639160156,55.7010564384982,32.50702986493707,17.97402549535036,0.4375,52200
26,,,,234.2857208251953,59.453207548707724,32.54673890955746,21.24740468710661,0.298828125,52200
27,,,,242.578125,58.34389504510909,32.759280369617045,20.325346739962697,0.328125,52200
28,,,,235.11160278320312,55.791308430954814,32.56415450293571,17.724395912140608,0.388671875,52200
29,,,,249.42410278320312,56.043731291778386,32.515729367733,18.201702407561243,0.294921875,52200
30,,,,249.3125,81.83858147170395,57.87748863454908,18.624794430099428,0.291015625,52200
31,,,,246.5982208251953,58.13088455144316,32.524508657865226,20.18468153104186,0.28125,52200
32,0.512,1.998,26.669,241.1919708251953,142.93266066536307,32.55241510365158,17.950106871314347,0.357421875,52200
33,,,,248.42410278320312,56.346643342636526,31.83404984138906,19.0108081959188,0.333984375,52200
34,,,,235.17578125,58.25830133911222,32.59107577614486,20.34649452753365,0.2734375,52200
35,,,,230.2857208251953,60.377380340360105,34.96326074935496,17.86245789192617,0.458984375,52200
36,,,,249.0,56.239957003854215,32.62147383019328,18.277505073696375,0.28515625,52200
37,,,,239.32589721679688,56.36733918916434,32.611763265915215,18.43561489135027,0.353515625,52200
38,,,,243.84375,62.31091736257076,37.83436777535826,19.008319061249495,0.201171875,52200
39,,,,248.36607360839844,61.46896618138999,37.60290902387351,18.52270495891571,0.326171875,52200
40,,,,235.3080291748047,55.89578393660486,32.625613738782704,17.899204012937844,0.49609375,52200
41,,,,252.72767639160156,61.4379954719916,37.60958656668663,18.399068010039628,0.28515625,52200
42,,,,240.7857208251953,61.38707328308374,37.6052662525326,18.24927133321762,0.37109375,52200
43,,,,255.57589721679688,66.36150924116373,42.536807004362345,18.526715359650552,0.30859375,52200
44,,,,241.34375,61.55631394125521,37.736202489584684,18.368653463199735,0.365234375,52200
45,,,,246.95089721679688,61.70621694158763,37.742909795604646,18.673795417882502,0.30859375,52200
46,,,,242.51785278320312,61.16678259894252,37.58369809016585,18.21230619866401,0.40625,52200
47,,,,236.08035278320312,61.49950075428933,37.59464750252664,18.526772922836244,0.25390625,52200
48,,,,241.91517639160156,61.9854032471776,37.57745148334652,18.936182930134237,0.333984375,52200
49,,,,251.65625,61.18757388461381,37.62269840762019,18.215690004639328,0.416015625,52200
50,,,,249.11607360839844,63.24108344875276,37.58032105769962,19.51965864840895,0.326171875,52200
51,,,,257.06695556640625,61.26970074418932,37.534213236533105,18.34842346701771,0.365234375,52200
52,,,,249.32142639160156,61.74681344255805,37.56244903896004,18.838340268470347,0.396484375,52200
53,,,,247.20089721679688,61.620514643378556,37.63404381182045,18.694669434800744,0.25,52200
54,,,,240.14285278320312,61.31641681212932,37.735714519396424,18.257964488118887,0.34765625,52200
55,,,,241.32589721679688,64.58453515172005,38.680737677030265,20.47465564031154,0.271484375,52200
56,,,,233.69642639160156,61.03312301822007,37.5735537186265,17.953844022005796,0.4375,52200
57,,,,244.51785278320312,60.87875107303262,37.5594949554652,17.99796881247312,0.2275390625,52200
58,,,,241.7421875,63.34599696286023,37.601017052307725,20.326316071674228,0.484375,52200
59,,,,234.80357360839844,55.91109875496477,32.507917346432805,18.131648405455053,0.326171875,52200
60,,,,246.85267639160156,61.908575266599655,37.53832217119634,19.051831785589457,0.330078125,52200
61,,,,244.82589721679688,60.47481265384704,37.5257054110989,17.7161155436188,0.416015625,52200
62,,,,243.10714721679688,62.051690137945116,37.587815126404166,18.90851157810539,0.365234375,52200
63,,,,236.59375,61.01851822901517,37.60357766319066,18.087446935474873,0.294921875,52200
64,0.54,1.994,28.783,240.10714721679688,199.38997736386955,57.82030230294913,18.49401208385825,0.37890625,52200
65,,,,238.47767639160156,55.58154526911676,31.890642911195755,18.447875424288213,0.396484375,52200
66,,,,237.95535278320312,56.58504453767091,32.6727836066857,18.534323563799262,0.298828125,52200
67,,,,238.9017791748047,55.72694990038872,32.508037026040256,17.877027998678386,0.55078125,52200
68,,,,254.3169708251953,62.616341918706894,37.60349015612155,19.613850012421608,0.25390625,52200
69,,,,248.19642639160156,71.2614363823086,47.805399771779776,17.95211877208203,0.322265625,52200
70,,,,235.08482360839844,80.92320185899734,57.6170822866261,17.92347612604499,0.37109375,52200
71,,,,230.70535278320312,55.92772596515715,32.5451157130301,17.977533776313066,0.43359375,52200
72,,,,243.078125,64.01873056776822,37.644701985642314,21.01449920143932,0.5234375,52200
73,,,,256.1339416503906,61.048152149654925,37.52167784143239,18.299705154262483,0.28125,52200
74,,,,233.1294708251953,60.949833064340055,37.629117040894926,17.972276577726007,0.30859375,52200
75,,,,242.08035278320312,61.35035085026175,37.5075901132077,18.585630482062697,0.34375,52200
76,,,,238.42857360839844,60.93465678114444,37.55839427188039,18.05251932144165,0.416015625,52200
77,,,,252.85714721679688,65.93964508641511,42.5409308988601,18.165418240241706,0.27734375,52200
78,,,,244.0044708251953,63.790340231731534,39.76705617830157,18.668681146577,0.28515625,52200
79,,,,243.6517791748047,96.14271795656532,72.64018197078258,18.203742425888777,0.375,52200
80,,,,237.64732360839844,56.02074913401157,32.836380518972874,17.879381055943668,0.357421875,52200
81,,,,261.8660583496094,60.86411711201072,37.55466611776501,17.876861073076725,0.388671875,52200
82,,,,250.44642639160156,56.07894981931895,32.521072902716696,18.199109070934355,0.2236328125,52200
83,,,,245.23214721679688,60.711790713481605,37.49712916184217,18.044600536115468,0.388671875,52200
84,,,,228.6919708251953,76.6186150368303,52.885215003974736,18.442592795938253,0.298828125,52200
85,,,,236.08035278320312,56.530918520875275,32.54542779736221,18.68265947047621,0.31640625,52200
86,,,,246.29464721679688,55.92197643220425,32.56410650815815,18.03963075298816,0.37890625,52200
87,,,,241.54017639160156,55.997388584539294,32.50508362520486,18.173358428291976,0.423828125,52200
88,,,,243.38839721679688,55.99631173256785,32.53642885386944,18.156785278581083,0.375,52200
89,,,,245.55357360839844,86.35690579283983,62.52519705798477,18.56858686544001,0.34375,52200
90,,,,230.50892639160156,56.5310697844252,32.59231229685247,18.484216746874154,0.427734375,52200
91,,,,229.390625,58.552497887052596,32.520316544920206,20.6891748579219,0.34375,52200
92,,,,245.23660278320312,56.718322462402284,32.60930537991226,18.649740401655436,0.34765625,52200
93,,,,238.50892639160156,61.65934321843088,37.55521271750331,18.674634576775134,0.267578125,52200
94,,,,239.44642639160156,55.87074759043753,32.635966279543936,17.889925625175238,0.40625,52200
95,,,,229.64285278320312,56.22975828498602,32.55915735755116,18.374576997943223,0.37109375,52200
96,0.532,1.992,34.178,227.5267791748047,183.94102521054447,32.5773122953251,18.48232784215361,0.416015625,52200
97,,,,240.76339721679688,55.24434764776379,31.868350345641375,17.996954266913235,0.31640625,52200
98,,,,230.36160278320312,55.75747820362449,32.57235181797296,17.879402711987495,0.44140625,52200
99,,,,239.58482360839844,55.781219702214,32.63294940814376,17.919196341186762,0.326171875,52200
100,,,,244.2857208251953,55.74423904623836,32.54181622155011,17.879644301719964,0.40625,52200
101,,,,228.52232360839844,57.21920260414481,32.516865925863385,19.3391566965729,0.2275390625,52200
102,,,,244.875,55.92084229644388,32.57137249223888,17.963615326210856,0.205078125,52200
103,,,,239.91964721679688,55.642011997289956,32.542992073111236,17.721931219100952,0.40234375,52200
104,,,,231.45982360839844,55.37856475170702,32.55411562975496,17.479726775549352,0.28125,52200
105,,,,241.45535278320312,85.64234830904752,62.500361777842045,17.97220234014094,0.27734375,52200
106,,,,230.57589721679688,57.510777086019516,32.73272824008018,19.48866256698966,0.333984375,52200
107,,,,232.99107360839844,55.386196439154446,32.75424733757973,17.492628642357886,0.30859375,52200
108,,,,241.36160278320312,55.7344315527007,32.58494066912681,17.725100865587592,0.291015625,52200
109,,,,233.4330291748047,55.608791082166135,32.543286132626235,17.72811172530055,0.34375,52200
110,,,,234.47767639160156,56.20987480506301,32.55722939968109,18.356232256628573,0.330078125,52200
111,,,,233.44642639160156,70.90581330657005,47.64971614442766,18.078956655226648,0.326171875,52200
112,,,,249.54910278320312,55.659172291867435,32.55706484708935,17.86515117622912,0.37890625,52200
113,,,,237.33035278320312,55.50787962321192,32.49451176635921,17.853415669873357,0.52734375,52200
114,,,,250.11160278320312,55.872828922234476,32.55951336957514,17.86277894396335,0.2275390625,52200
115,,,,257.91070556640625,56.124464741908014,32.87494796514511,18.094661329872906,0.43359375,52200
116,,,,236.48660278320312,60.88722302392125,37.562020220793784,18.005531495437026,0.423828125,52200
117,,,,244.10267639160156,60.97049506008625,37.61972215771675,18.247645913623273,0.291015625,52200
118,,,,234.4017791748047,60.25697678141296,37.5873203240335,17.502156266011298,0.27734375,52200
119,,,,233.49107360839844,60.4269523024559,37.51324598118663,17.72082966286689,0.44140625,52200
120,,,,236.64732360839844,60.81507513578981,37.55890157818794,18.092563814483583,0.28125,52200
121,,,,236.21875,80.4430117662996,57.52201093174517,17.78122420888394,0.365234375,52200
122,,,,245.77232360839844,91.54449034668505,67.55029431078583,18.698764849454165,0.31640625,52200
123,,,,249.3705291748047,60.74102589767426,37.521641332656145,17.81209882441908,0.1923828125,52200
124,,,,262.7098083496094,60.94471540953964,37.63494920916855,17.974547125399113,0.302734375,52200
125,,,,236.17857360839844,55.994816498830914,32.535432507283986,18.11520466208458,0.322265625,52200
126,,,,248.125,56.41622574068606,32.55785174574703,18.294277706183493,0.263671875,52200
127,,,,244.25,59.98027677834034,32.531406780704856,19.969106008298695,0.427734375,52200
128,0.54,1.994,31.709,249.79017639160156,221.87423164956272,37.55195396579802,18.07716271560639,0.267578125,52200
129,,,,234.08482360839844,61.16076428163797,36.954166364856064,18.727768117561936,0.478515625,52200
130,,,,252.52232360839844,63.582183729857206,40.03182984050363,18.1170637300238,0.384765625,52200
131,,,,251.47767639160156,60.49398484732956,37.503733535297215,17.605589477345347,0.353515625,52200
132,,,,250.01339721679688,90.67697020154446,67.61378073785454,17.656199049204588,0.1962890625,52200
133,,,,235.8125,91.08349437452853,67.55530199687928,18.26943469978869,0.375,52200
134,,,,255.73660278320312,63.12848156969994,39.98732588626444,17.848425480537117,0.28125,52200
135,,,,256.0401916503906,90.35071003064513,67.55180687271059,17.619951027445495,0.21875,52200
136,,,,243.44642639160156,85.49406786356121,62.55449006520212,17.641165025532246,0.31640625,52200
137,,,,248.0044708251953,70.7004549158737,47.52305552735925,17.776411334052682,0.333984375,52200
138,,,,248.4642791748047,90.4558067927137,67.54078669287264,17.610191657207906,0.330078125,52200
139,,,,247.35267639160156,60.60418713837862,37.52360792364925,17.92815575376153,0.2451171875,52200
140,,,,241.60267639160156,90.45357780624181,67.5511114988476,17.700694795697927,0.5,52200
141,,,,251.0267791748047,60.743860928341746,37.53979504387826,18.018433338962495,0.447265625,52200
142,,,,244.77232360839844,60.965477106161416,37.6649923408404,18.04673569649458,0.361328125,52200
143,,,,248.91517639160156,80.77851088158786,57.5894867349416,17.916548223234713,0.455078125,52200
144,,,,241.73660278320312,65.18437721673399,42.523849902674556,17.51647773385048,0.326171875,52200
145,,,,252.60267639160156,80.53811465296894,57.47605813015252,18.020115429535508,0.37890625,52200
146,,,,235.10714721679688,60.94628591183573,37.81472462043166,18.012578091584146,0.28515625,52200
147,,,,242.7455291748047,60.98278375621885,37.497850614599884,18.3076528981328,0.267578125,52200
148,,,,250.7142791748047,85.99447754304856,62.53561044856906,18.315382273867726,0.41015625,52200
149,,,,253.21875,70.69758529495448,47.55350660160184,18.16769654303789,0.34765625,52200
150,,,,240.3125,70.82128168921918,47.56905004289001,18.060108727775514,0.41015625,52200
151,,,,235.89285278320312,100.78322919551283,77.63550263084471,17.931569017469883,0.2275390625,52200
152,,,,248.91964721679688,65.12972169462591,42.600027847103775,17.35709792841226,0.232421875,52200
153,,,,257.55804443359375,60.96811123751104,37.64168225694448,18.09716580249369,0.291015625,52200
154,,,,241.00892639160156,65.77644508052617,42.507956963032484,18.154716786928475,0.259765625,52200
155,,,,250.25892639160156,86.04962368216366,62.495901121757925,18.37284489069134,0.25,52200
156,,,,253.46875,65.3727157684043,42.552255652844906,17.66488832887262,0.1923828125,52200
157,,,,250.74107360839844,65.70562992524356,42.51653524488211,18.054735000245273,0.2236328125,52200
158,,,,244.33482360839844,65.74490008037537,42.550840948708355,17.931292376480997,0.419921875,52200
159,,,,260.2053527832031,67.42387348879129,42.490551630966365,19.800865617580712,0.3125,52200
160,0.466,1.996,24.144,254.57142639160156,205.89575801603496,45.08702885452658,18.02310444507748,0.322265625,52200
161,,,,256.12054443359375,104.75898838415742,81.80725635960698,17.84099249355495,0.11181640625,52200
162,,,,250.1517791748047,60.901531079784036,37.54536867886782,18.133416377939284,0.169921875,52200
163,,,,266.8928527832031,70.73874826170504,47.51612445991486,18.189701955765486,0.333984375,52200
164,,,,271.5223083496094,86.34561378415674,62.57004476618022,18.642000653780997,0.236328125,52200
165,,,,271.1651916503906,70.63612749241292,47.55619986355305,17.86430647689849,0.2099609375,52200
166,,,,262.06695556640625,75.8886680174619,52.634878508746624,18.167661766521633,0.294921875,52200
167,,,,261.12945556640625,66.08830609638244,42.51412678044289,18.51444487273693,0.1826171875,52200
168,,,,261.8125,65.52005857042968,42.53833918273449,17.501606951467693,0.173828125,52200
169,,,,271.84375,96.0195208126679,72.49597059562802,18.389228463172913,0.294921875,52200
170,,,,265.28125,71.38078667689115,42.548671619966626,21.028768598102033,0.1650390625,52200
171,,,,278.0089416503906,60.98486870247871,37.58596409391612,18.069988447241485,0.294921875,52200
172,,,,270.3839416503906,76.85972885042429,52.877903706394136,18.277830719947815,0.259765625,52200
173,,,,270.9464416503906,86.72681371122599,62.55370762664825,18.774563149549067,0.31640625,52200
174,,,,271.9285583496094,60.93162447120994,37.55260607879609,17.917708799242973,0.267578125,52200
175,,,,268.03570556640625,60.93909601960331,37.54172626789659,18.193607068620622,0.232421875,52200
176,,,,267.33929443359375,85.91804496664554,62.561543598771095,18.085207862779498,0.2099609375,52200
177,,,,261.41070556640625,60.491811741143465,37.51784268114716,17.774030367843807,0.27734375,52200
178,,,,261.3928527832031,86.55577633343637,62.54916741233319,18.71845563687384,0.25,52200
179,,,,265.19195556640625,75.66419469099492,52.52126437611878,17.924903265200555,0.294921875,52200
180,,,,263.6473083496094,55.50323676504195,32.579834072850645,17.60007919650525,0.142578125,52200
181,,,,260.27679443359375,55.60912320204079,32.595955171622336,17.789732195436954,0.1474609375,52200
182,,,,264.6428527832031,50.69269302114844,27.669737212359905,17.833336448296905,0.3125,52200
183,,,,273.34375,60.66152002941817,37.51309401448816,18.081217193976045,0.3125,52200
184,,,,267.02679443359375,59.85266436543316,32.55149835254997,20.10917724110186,0.396484375,52200
185,,,,274.0,55.86453466210514,32.52631896920502,18.175998085178435,0.201171875,52200
186,,,,262.0625,55.717020713724196,32.56517692189664,17.874706778675318,0.1611328125,52200
187,,,,256.5803527832031,60.59495837893337,37.57002520095557,17.908576160669327,0.302734375,52200
188,,,,264.3035583496094,55.96522144135088,32.541688536293805,18.21027612965554,0.2451171875,52200
189,,,,272.55804443359375,50.26644129678607,27.512138188816607,17.839869760908186,0.298828125,52200
190,,,,266.5208435058594,52.92478719167411,32.51140927616507,15.658764808438718,0.318359375,52200
191,,,,266.5625,73.40924872737378,52.484647965058684,16.110701510682702,0.296875,52200
192,0.328,1.002,8.357,275.38751220703125,117.17101150937378,52.529197443276644,13.444684852845967,0.34375,52200
193,,,,284.6484375,35.55536015704274,21.664002073928714,10.730303729884326,0.28125,52200
194,,,,277.96875,41.866908560507,27.413764788769186,11.269502359442413,0.265625,52200
195,,,,283.28125,36.593182103708386,22.394716553390026,11.145835763774812,0.1328125,52200
196,,,,285.65625,36.98753554653376,22.436440023593605,11.314755032770336,0.15625,52200
197,,,,284.84375,36.37180321570486,22.346170938573778,10.948867274448276,0.15625,52200
198,,,,292.5625,36.68736846186221,22.530967260710895,10.99765205476433,0.2734375,52200
199,,,,273.6875,36.86291497759521,22.619715879671276,11.26673846039921,0.3125,52200
200,,,,285.28125,36.658011958003044,22.44258082471788,11.090908283367753,0.375,52200
201,,,,283.09375,36.734847218729556,22.52863940410316,11.063490243628621,0.1640625,52200
202,,,,276.4375,37.02715046517551,22.46116355061531,11.420715929940343,0.171875,52200
203,,,,284.1875,36.59874479472637,22.569694721139967,11.02105351537466,0.234375,52200
204,,,,287.75,50.99874802399427,36.983658481389284,10.788979912176728,0.1953125,52200
205,,,,281.84375,36.88167065754533,22.5787555873394,11.272900107316673,0.1640625,52200
206,,,,282.71875,36.452819663099945,22.448598196730018,10.860072896815836,0.1796875,52200
207,,,,282.6875,41.69181284774095,27.407446514815092,11.21087631676346,0.2578125,52200
208,,,,279.5,36.411100594326854,22.443514864891768,10.74369696713984,0.21875,52200
209,,,,285.6875,36.49380003660917,22.351533139124513,11.035252034664154,0.1328125,52200
210,,,,281.90625,46.9609258454293,32.43996754847467,11.362592851743102,0.421875,52200
211,,,,280.40625,38.42757960036397,22.387696660123765,13.005106033757329,0.25,52200
212,,,,283.21875,36.540955837816,22.420964679680765,10.974465901963413,0.28125,52200
